N,nominal_load,actual_load,P,generator,corr,condition,rep,mean_pair_overlap_abs,mean_q2,mean_cost_int,mean_cost_cum
512,0.3,0.30078125,154,latent,0.35,correlated,3,0.12353511480349716,0.0003579210885751397,1.0003578466722518,1.0531331999685645
512,0.3,0.30078125,154,latent,0.35,uncorrelated,3,0.0355070532000679,8.149633535639271e-06,1.0000081495970894,1.001246042031144
512,0.3,0.30078125,154,latent,0.35,correlated,4,0.1196723007384772,0.00031821321431318593,1.0003181560136223,1.0474224527368223
512,0.3,0.30078125,154,latent,0.35,uncorrelated,4,0.035347567057125884,7.506757180180745e-06,1.0000075067270113,1.0011478285474598
512,0.3,0.30078125,154,latent,0.35,correlated,5,0.12131424539512775,0.0003382526526427298,1.0003381853711681,1.050279450925377
512,0.3,0.30078125,154,latent,0.35,uncorrelated,5,0.03479284706306765,7.2329788756737425e-06,1.0000072329503444,1.0011059787517458
512,0.3,0.30078125,154,latent,0.35,correlated,6,0.12096941049146931,0.0003263021483469525,1.0003262416111927,1.0485901694220758
512,0.3,0.30078125,154,latent,0.35,uncorrelated,6,0.035093914459723284,7.562395171083685e-06,1.0000075623640863,1.0011563197854
512,0.3,0.30078125,154,latent,0.35,correlated,7,0.12211996541040658,0.0003349081398088696,1.0003348445931175,1.0498412303249365
512,0.3,0.30078125,154,latent,0.35,uncorrelated,7,0.03533231474407945,7.390528850713834e-06,1.000007390498949,1.0011300518990456
512,0.3,0.30078125,154,latent,0.35,correlated,8,0.12261334458025634,0.0003425231022319817,1.0003424565324253,1.0509426742990489
512,0.3,0.30078125,154,latent,0.35,uncorrelated,8,0.0353982975766064,7.023374609016491e-06,1.0000070233475968,1.0010739447912644
512,0.3,0.30078125,154,latent,0.35,correlated,9,0.12282455595874714,0.00033911743931487105,1.0003390529814216,1.050465134093066
512,0.3,0.30078125,154,latent,0.35,uncorrelated,9,0.03537409281894576,7.649439457803578e-06,1.0000076494070085,1.001169605717404
512,0.3,0.30078125,154,latent,0.35,correlated,10,0.11931917653425006,0.0003218195818897619,1.0003217576508379,1.0478792800582184
512,0.3,0.30078125,154,latent,0.35,uncorrelated,10,0.035284568372803665,7.578084509893134e-06,1.000007578052949,1.0011587091362681
512,0.3,0.30078125,154,latent,0.35,correlated,11,0.12294458503098209,0.0003554525301651282,1.0003553781697303,1.0527593879805663
512,0.3,0.30078125,154,latent,0.35,uncorrelated,11,0.035593261925982514,7.598422634272903e-06,1.0000075983913337,1.0011618269342655
512,0.3,0.30078125,154,latent,0.35,correlated,12,0.12518899605296663,0.00036628329658368894,1.0003662068229984,1.054369017976998
512,0.3,0.30078125,154,latent,0.35,uncorrelated,12,0.03529219452932688,7.5601933340524015e-06,1.0000075601619602,1.0011559761699331
512,0.3,0.30078125,154,latent,0.35,correlated,13,0.1238786234190646,0.0003580260234424806,1.0003579515874463,1.0531506377028785
512,0.3,0.30078125,154,latent,0.35,uncorrelated,13,0.03523947457770987,7.461249532420631e-06,1.0000074612187442,1.0011408514606486
512,0.3,0.30078125,154,latent,0.35,correlated,14,0.12169853736949325,0.0003349862987736724,1.0003349221192213,1.0498411986901648
512,0.3,0.30078125,154,latent,0.35,uncorrelated,14,0.03513171367031661,7.272218621002458e-06,1.0000072721903734,1.0011119890322535
512,0.3,0.30078125,154,latent,0.35,correlated,15,0.11954398236567354,0.0003173840221413617,1.0003173251903443,1.0472641477118234
512,0.3,0.30078125,154,latent,0.35,uncorrelated,15,0.03532899902385196,7.600021930315117e-06,1.000007599990744,1.0011620742927019
512,0.3,0.30078125,154,latent,0.35,correlated,16,0.12139150167642815,0.0003349068545507863,1.000334841667403,1.0498095252894095
512,0.3,0.30078125,154,latent,0.35,uncorrelated,16,0.03490922884305237,7.692423849848128e-06,1.000007692390995,1.001176172864609
512,0.3,0.30078125,154,latent,0.35,correlated,17,0.12503614135047958,0.0003685670893677447,1.0003684888701903,1.0546821127083819
512,0.3,0.30078125,154,latent,0.35,uncorrelated,17,0.035080320006790594,7.908481965597834e-06,1.0000079084473736,1.0012091891708168
512,0.3,0.30078125,154,latent,0.35,correlated,18,0.1198480339105339,0.0003269341641436351,1.0003268716307328,1.0486483304666894
512,0.3,0.30078125,154,latent,0.35,uncorrelated,18,0.03487242434852729,7.259460918203549e-06,1.0000072594322889,1.001110028206452
512,0.3,0.30078125,154,latent,0.35,correlated,19,0.1242944147355912,0.00035682589750236373,1.0003567541271612,1.053018779147782
512,0.3,0.30078125,154,latent,0.35,uncorrelated,19,0.035392992424242424,7.657322012947661e-06,1.0000076572898777,1.0011708190596758
512,0.3,0.30078125,154,latent,0.35,correlated,20,0.1239538902682285,0.0003597366983800011,1.0003596600578744,1.053369582357428
512,0.3,0.30078125,154,latent,0.35,uncorrelated,20,0.03535651950174009,7.708915663972664e-06,1.0000077088831751,1.0011787046510496
512,0.3,0.30078125,154,latent,0.35,correlated,21,0.1257815152576182,0.00039752449218166365,1.0003974284515826,1.0587447292051249
512,0.3,0.30078125,154,latent,0.35,uncorrelated,21,0.03439065019947373,6.847387463026239e-06,1.0000068473620785,1.001047056776938
512,0.3,0.30078125,154,latent,0.35,correlated,22,0.1253445033316357,0.0003732481275173746,1.0003731667204978,1.0553336226746006
512,0.3,0.30078125,154,latent,0.35,uncorrelated,22,0.035461296260928615,7.823467140259285e-06,1.0000078234342364,1.0011962212834198
512,0.3,0.30078125,154,latent,0.35,correlated,23,0.12435575555979968,0.000365214414642095,1.000365136506481,1.0541787070647437
512,0.3,0.30078125,154,latent,0.35,uncorrelated,23,0.03550572691197691,7.890352701842818e-06,1.0000078903189513,1.001206435012944
512,0.3,0.30078125,154,latent,0.35,correlated,24,0.12247043703845174,0.00034865261362280325,1.0003485825803484,1.051807410901825
512,0.3,0.30078125,154,latent,0.35,uncorrelated,24,0.03503323677956031,7.3645686968921355e-06,1.0000073645394987,1.0011260963973099
512,0.3,0.30078125,154,latent,0.35,correlated,25,0.12254868803582039,0.00034944270812826153,1.0003493711764384,1.0518989690789358
512,0.3,0.30078125,154,latent,0.35,uncorrelated,25,0.03515260270774977,7.904954931235653e-06,1.0000079049203061,1.0012086487761276
512,0.3,0.30078125,154,latent,0.35,correlated,26,0.1236783539173245,0.00035524284000825585,1.0003551692320451,1.0527436730596746
512,0.3,0.30078125,154,latent,0.35,uncorrelated,26,0.03533894618453442,7.590504127853762e-06,1.0000075904728833,1.0011606167187541
512,0.3,0.30078125,154,latent,0.35,correlated,27,0.11956255039894746,0.000314374073539794,1.000314317055455,1.0468421550400062
512,0.3,0.30078125,154,latent,0.35,uncorrelated,27,0.03527826850437145,7.482050975881593e-06,1.0000074820207632,1.001144047483102
512,0.3,0.30078125,154,latent,0.35,correlated,28,0.12169787422544776,0.0003473536676272481,1.0003472826408408,1.0515894011677682
512,0.3,0.30078125,154,latent,0.35,uncorrelated,28,0.03526168990323402,7.520435747510121e-06,1.0000075204047407,1.001149901841724
512,0.3,0.30078125,154,latent,0.35,correlated,29,0.12270916889483066,0.0003363079314523157,1.0003362437957855,1.0500439236380357
512,0.3,0.30078125,154,latent,0.35,uncorrelated,29,0.03525804261098379,7.974429460799095e-06,1.000007974394771,1.001219276817401
512,0.3,0.30078125,154,latent,0.35,correlated,30,0.12131126124692301,0.00034223851187911133,1.000342169692256,1.050854292231836
512,0.3,0.30078125,154,latent,0.35,uncorrelated,30,0.03552429494525083,7.2631024728524985e-06,1.0000072630743604,1.001110597409665
512,0.3,0.30078125,154,latent,0.35,correlated,31,0.12503912549868432,0.00036932989429598996,1.000369251791649,1.0547995404931059
512,0.3,0.30078125,154,latent,0.35,uncorrelated,31,0.035468259273406334,7.605883178588921e-06,1.000007605850569,1.0011629378907252
512,0.3,0.30078125,154,latent,0.35,correlated,32,0.1260686566293184,0.00037961313172373484,1.0003795294408733,1.0562574815810317
512,0.3,0.30078125,154,latent,0.35,uncorrelated,32,0.035139008254817077,7.4207978600862386e-06,1.000007420768182,1.0011346882436196
512,0.3,0.30078125,154,latent,0.35,correlated,33,0.12026515151515152,0.0003259975800967166,1.0003259351502136,1.0485066419531137
512,0.3,0.30078125,154,latent,0.35,uncorrelated,33,0.035617466683643156,7.961017016235908e-06,1.0000079609819919,1.0012172169276405
512,0.3,0.30078125,154,latent,0.35,correlated,34,0.12331727198455139,0.0003484617278279669,1.000348392182741,1.0517882808567594
512,0.3,0.30078125,154,latent,0.35,uncorrelated,34,0.03521328038791274,7.5278650427873895e-06,1.0000075278344558,1.0011510483045636
512,0.3,0.30078125,154,latent,0.35,correlated,35,0.12227978312537136,0.0003449881568807248,1.00034491990096,1.0512831161441676
512,0.3,0.30078125,154,latent,0.35,uncorrelated,35,0.03493973346914524,7.596718222416534e-06,1.0000075966871251,1.001161570907595
512,0.3,0.30078125,154,latent,0.35,correlated,36,0.12030891902215432,0.00033375742187272464,1.0003336926760682,1.0496413985077941
512,0.3,0.30078125,154,latent,0.35,uncorrelated,36,0.03491055513114337,7.393164007749112e-06,1.0000073931342632,1.0011304587234657
512,0.3,0.30078125,154,latent,0.35,correlated,37,0.12338192852898736,0.000359035797142777,1.0003589609564956,1.0532948865285388
512,0.3,0.30078125,154,latent,0.35,uncorrelated,37,0.03509822489601901,7.924283860468756e-06,1.000007924249687,1.001211616604373
512,0.3,0.30078125,154,latent,0.35,correlated,38,0.12210305523724642,0.00034097087658707556,1.000340903531343,1.0506906448287505
512,0.3,0.30078125,154,latent,0.35,uncorrelated,38,0.035294183961463374,7.684073332908522e-06,1.0000076840407948,1.0011749026298762
512,0.3,0.30078125,154,latent,0.35,correlated,39,0.12005228227654698,0.0003278224211057125,1.0003277589203432,1.0487631089820215
512,0.3,0.30078125,154,latent,0.35,uncorrelated,39,0.03492846002037178,7.534618227910075e-06,1.0000075345865969,1.0011520572009733
512,0.3,0.30078125,154,latent,0.35,correlated,40,0.12368432221373397,0.00035825360120387493,1.0003581789030493,1.0531791893725106
512,0.3,0.30078125,154,latent,0.35,uncorrelated,40,0.03511082463288346,7.6182370842852074e-06,1.000007618204716,1.0011648336637837
512,0.3,0.30078125,154,latent,0.35,correlated,41,0.12315878055767762,0.00035820063301179883,1.0003581258175205,1.0531682919809389
512,0.3,0.30078125,154,latent,0.35,uncorrelated,41,0.035317394003055766,7.4477341743564945e-06,1.0000074477046488,1.0011388130465784
512,0.3,0.30078125,154,latent,0.35,correlated,42,0.1234028175664205,0.00035903487330214755,1.0003589597806273,1.0532903398515487
512,0.3,0.30078125,154,latent,0.35,uncorrelated,42,0.035582320049231814,7.712324666251339e-06,1.000007712292692,1.0011792381950049
512,0.3,0.30078125,154,latent,0.35,correlated,43,0.12563960243188185,0.00036484428007540863,1.0003647692047961,1.0541754554765908
512,0.3,0.30078125,154,latent,0.35,uncorrelated,43,0.03519338606654783,7.624971579506621e-06,1.0000076249397636,1.001165876907733
512,0.3,0.30078125,154,latent,0.35,correlated,44,0.12333219272557508,0.0003554299785374093,1.0003553566887635,1.052776348075432
512,0.3,0.30078125,154,latent,0.35,uncorrelated,44,0.03549478503522621,7.950039258684174e-06,1.0000079500046744,1.0012155475885125
512,0.3,0.30078125,154,latent,0.35,correlated,45,0.12136994949494949,0.00033424154031410996,1.0003341767631864,1.049716227987961
512,0.3,0.30078125,154,latent,0.35,uncorrelated,45,0.035172165457091925,7.970634279923455e-06,1.0000079705997047,1.0012186988214016
512,0.3,0.30078125,154,latent,0.35,correlated,46,0.12098930481283422,0.00033280329598445765,1.0003327392211856,1.0495104451602564
512,0.3,0.30078125,154,latent,0.35,uncorrelated,46,0.035413218317630085,7.603668008634437e-06,1.0000076036363499,1.001162621141777
512,0.3,0.30078125,154,latent,0.35,correlated,47,0.12122041051268992,0.0003240141684297922,1.0003239548249607,1.0482647248011339
512,0.3,0.30078125,154,latent,0.35,uncorrelated,47,0.03512872952211187,7.264086073548379e-06,1.0000072640579212,1.001110746973959
512,0.3,0.30078125,154,latent,0.35,correlated,48,0.12299100511416688,0.00035263681177932885,1.000352564190732,1.0523652571585662
512,0.3,0.30078125,154,latent,0.35,uncorrelated,48,0.03545565953654189,7.930545572614384e-06,1.000007930511235,1.0012125708078583
512,0.3,0.30078125,154,latent,0.35,correlated,49,0.11799985145573381,0.00031663642948326766,1.00031657661829,1.047129929486632
512,0.3,0.30078125,154,latent,0.35,uncorrelated,49,0.03566488148289619,7.961811694171805e-06,1.0000079617768356,1.00121734238296
512,0.3,0.30078125,154,latent,0.45,correlated,0,0.20318169881589,0.002034958494330297,1.002032650869648,1.2711949382600236
512,0.3,0.30078125,154,latent,0.45,uncorrelated,0,0.0353333094601477,7.729055758729729e-06,1.0000077290238087,1.001181798612425
512,0.3,0.30078125,154,latent,0.45,correlated,1,0.19979469060351412,0.001883480683278422,1.0018815492165738,1.2536199413113438
512,0.3,0.30078125,154,latent,0.45,uncorrelated,1,0.0353094362745098,7.860754564690884e-06,1.0000078607211096,1.0012019133881076
512,0.3,0.30078125,154,latent,0.45,correlated,2,0.20405273851965028,0.002027035452157823,1.0020247972914236,1.2707820774909322
512,0.3,0.30078125,154,latent,0.45,uncorrelated,2,0.03505279952890247,7.619606744534097e-06,1.0000076195752625,1.0011650638679408
512,0.3,0.30078125,154,latent,0.45,correlated,3,0.20462470025889143,0.0020709958153115175,1.0020686395355203,1.275761069459567
512,0.3,0.30078125,154,latent,0.45,uncorrelated,3,0.03512740323402088,7.069508249425235e-06,1.0000070694817045,1.0010810141206217
512,0.3,0.30078125,154,latent,0.45,correlated,4,0.20135705797470504,0.0019536741526313475,1.00195156830312,1.2617762053353916
512,0.3,0.30078125,154,latent,0.45,uncorrelated,4,0.035189738774297596,7.293108990299407e-06,1.0000072930802353,1.0011151734275348
512,0.3,0.30078125,154,latent,0.45,correlated,5,0.20151057582123758,0.00197165943575582,1.00196948227549,1.2635902794583884
512,0.3,0.30078125,154,latent,0.45,uncorrelated,5,0.03485253002716238,7.4592833429025075e-06,1.0000074592531667,1.001140564897529
512,0.3,0.30078125,154,latent,0.45,correlated,6,0.19810267857142858,0.0018365004926603767,1.0018346301471752,1.2475939824454225
512,0.3,0.30078125,154,latent,0.45,uncorrelated,6,0.035277605360325946,7.907601695056752e-06,1.000007907568016,1.0012090757653016
512,0.3,0.30078125,154,latent,0.45,correlated,7,0.206154573571853,0.0021445801053595432,1.002142035002151,1.284229365312937
512,0.3,0.30078125,154,latent,0.45,uncorrelated,7,0.03514928698752228,7.542558936027223e-06,1.0000075425272397,1.0011532705870598
512,0.3,0.30078125,154,latent,0.45,correlated,8,0.20117303550207963,0.0019337770991480993,1.0019317236902519,1.2594759574307282
512,0.3,0.30078125,154,latent,0.45,uncorrelated,8,0.035205985803412276,7.3218428088005175e-06,1.000007321814168,1.0011195723489372
512,0.3,0.30078125,154,latent,0.45,correlated,9,0.2015168756896698,0.0019308514246803691,1.0019288249254534,1.2593598514717532
512,0.3,0.30078125,154,latent,0.45,uncorrelated,9,0.0352437850140056,7.63926804449554e-06,1.000007639236543,1.0011680715887536
512,0.3,0.30078125,154,latent,0.45,correlated,10,0.2038730264833206,0.0020361000947492864,1.0020338012954684,1.2714815958953902
512,0.3,0.30078125,154,latent,0.45,uncorrelated,10,0.03531474142687378,7.565077945701819e-06,1.0000075650471456,1.0011567368922623
512,0.3,0.30078125,154,latent,0.45,correlated,11,0.20102681224004754,0.0019263287476117812,1.0019242825219665,1.2585279250374977
512,0.3,0.30078125,154,latent,0.45,uncorrelated,11,0.03513801353874883,7.503442520238105e-06,1.0000075034120128,1.0011473135058133
512,0.3,0.30078125,154,latent,0.45,correlated,12,0.20408887987012986,0.002045169625940372,1.0020428671655455,1.2726836350626765
512,0.3,0.30078125,154,latent,0.45,uncorrelated,12,0.03534955648926237,7.647960931855883e-06,1.000007647929219,1.0011693966666775
512,0.3,0.30078125,154,latent,0.45,correlated,13,0.20419962492572788,0.002042812015605586,1.0020405448361982,1.2727155176361666
512,0.3,0.30078125,154,latent,0.45,uncorrelated,13,0.03502594219505984,7.7628207319915e-06,1.0000077627874175,1.0011869328493102
512,0.3,0.30078125,154,latent,0.45,correlated,14,0.20078841195569136,0.00191742138821785,1.0019154063591889,1.2575638492178614
512,0.3,0.30078125,154,latent,0.45,uncorrelated,14,0.03501997389865037,7.451838869520702e-06,1.0000074518086846,1.0011394256922905
512,0.3,0.30078125,154,latent,0.45,correlated,15,0.20565754710975298,0.0021116901609548547,1.0021092297392191,1.2804593816715115
512,0.3,0.30078125,154,latent,0.45,uncorrelated,15,0.03512872952211187,7.531216903966637e-06,1.0000075311863688,1.001151562327142
512,0.3,0.30078125,154,latent,0.45,correlated,16,0.20560350087004498,0.0021051350165854836,1.0021027055255238,1.2798668328204648
512,0.3,0.30078125,154,latent,0.45,uncorrelated,16,0.03549876389949919,7.77578033334172e-06,1.0000077757474701,1.0011889261658744
512,0.3,0.30078125,154,latent,0.45,correlated,17,0.20427422863084627,0.0020403388738841803,1.002038070634018,1.2723660016704657
512,0.3,0.30078125,154,latent,0.45,uncorrelated,17,0.03507136756217639,7.4246596460559e-06,1.0000074246299389,1.0011352784197443
512,0.3,0.30078125,154,latent,0.45,correlated,18,0.20440519957983194,0.002099393771525027,1.002096913345027,1.278523980015337
512,0.3,0.30078125,154,latent,0.45,uncorrelated,18,0.03558430948136831,8.103610248978798e-06,1.0000081035737496,1.0012389992416426
512,0.3,0.30078125,154,latent,0.45,correlated,19,0.2020158915839063,0.001961837360035156,1.0019597192498089,1.2628397297993077
512,0.3,0.30078125,154,latent,0.45,uncorrelated,19,0.03511380878108819,7.4530785337683925e-06,1.0000074530481946,1.0011396117659725
512,0.3,0.30078125,154,latent,0.45,correlated,20,0.20224998143196674,0.001979096561506502,1.001976956139621,1.2649850631018067
512,0.3,0.30078125,154,latent,0.45,uncorrelated,20,0.03514961855954503,7.670498512387794e-06,1.0000076704663474,1.00117283437088
512,0.3,0.30078125,154,latent,0.45,correlated,21,0.20497119302266362,0.002106429862766677,1.0021039656611521,1.279681969027433
512,0.3,0.30078125,154,latent,0.45,uncorrelated,21,0.03536712980646804,7.512103384773978e-06,1.0000075120727674,1.0011486360539417
512,0.3,0.30078125,154,latent,0.45,correlated,22,0.20193797215856038,0.0019783933246268386,1.0019762184778058,1.264563233816603
512,0.3,0.30078125,154,latent,0.45,uncorrelated,22,0.034960954078601135,7.153551378463617e-06,1.0000071535235262,1.0010938422053
512,0.3,0.30078125,154,latent,0.45,correlated,23,0.20099133403361344,0.0019113094369416245,1.0019093179450953,1.256955032604751
512,0.3,0.30078125,154,latent,0.45,uncorrelated,23,0.03489994482641542,7.224108731861215e-06,1.0000072240804418,1.0011046272445019
512,0.3,0.30078125,154,latent,0.45,correlated,24,0.2011700513538749,0.001931575894775926,1.0019295357879392,1.2593182928547852
512,0.3,0.30078125,154,latent,0.45,uncorrelated,24,0.035205985803412276,7.502988665151504e-06,1.000007502957683,1.0011472330065971
512,0.3,0.30078125,154,latent,0.45,correlated,25,0.20238194709702062,0.00201506153804644,1.0020127871676223,1.2687236111788562
512,0.3,0.30078125,154,latent,0.45,uncorrelated,25,0.0349805168279433,7.480760777474098e-06,1.0000074807308599,1.001143856959829
512,0.3,0.30078125,154,latent,0.45,correlated,26,0.20127018610474492,0.0019537876105698436,1.00195167181855,1.2616862793102688
512,0.3,0.30078125,154,latent,0.45,uncorrelated,26,0.03517117074102368,7.501958280180469e-06,1.0000075019277304,1.0011470854319562
512,0.3,0.30078125,154,latent,0.45,correlated,27,0.2022559497283762,0.002000844853460544,1.0019986377927081,1.2673355313411763
512,0.3,0.30078125,154,latent,0.45,uncorrelated,27,0.03549345874713522,7.708119081333454e-06,1.000007708087108,1.001178594767963
512,0.3,0.30078125,154,latent,0.45,correlated,28,0.2007154661106867,0.0019179695187377809,1.0019159508692312,1.257597707129906
512,0.3,0.30078125,154,latent,0.45,uncorrelated,28,0.03469105445208386,7.202832243489281e-06,1.0000072028043228,1.0011013805677482
512,0.3,0.30078125,154,latent,0.45,correlated,29,0.2025719378660555,0.0019965865135583103,1.0019943836253875,1.2668399165952522
512,0.3,0.30078125,154,latent,0.45,uncorrelated,29,0.03565029231389526,8.101784531330102e-06,1.000008101749132,1.0012387455518286
512,0.3,0.30078125,154,latent,0.45,correlated,30,0.2073170650836092,0.00218400202389396,1.0021813787211244,1.2890005620034757
512,0.3,0.30078125,154,latent,0.45,uncorrelated,30,0.03523781671759613,8.014933869606501e-06,1.0000080148985968,1.0012254603914366
512,0.3,0.30078125,154,latent,0.45,correlated,31,0.20344662486206605,0.0020184097603495265,1.002016175615989,1.2696367617152993
512,0.3,0.30078125,154,latent,0.45,uncorrelated,31,0.03498648512435277,7.612808144141761e-06,1.0000076127761626,1.001164012038907
512,0.3,0.30078125,154,latent,0.45,correlated,32,0.20188094177064766,0.001976197351700884,1.0019740352408804,1.264366543191514
512,0.3,0.30078125,154,latent,0.45,uncorrelated,32,0.0356075195229607,7.722501972235256e-06,1.0000077224695902,1.0011807858172384
512,0.3,0.30078125,154,latent,0.45,correlated,33,0.20158551109837874,0.001976707493091778,1.001974523016537,1.2641638651834035
512,0.3,0.30078125,154,latent,0.45,uncorrelated,33,0.03529252610134963,7.523277624376974e-06,1.0000075232471668,1.001150349441834
512,0.3,0.30078125,154,latent,0.45,correlated,34,0.20637307953484424,0.002138771704091066,1.002136264245601,1.2838073243210917
512,0.3,0.30078125,154,latent,0.45,uncorrelated,34,0.035474890713861305,7.603779433778321e-06,1.0000076037476566,1.0011626354094536
512,0.3,0.30078125,154,latent,0.45,correlated,35,0.2036561783804431,0.0020628305205909647,1.002060438476107,1.2742750396752685
512,0.3,0.30078125,154,latent,0.45,uncorrelated,35,0.03515392899584076,7.789399438214504e-06,1.0000077893663426,1.0011910044698455
512,0.3,0.30078125,154,latent,0.45,correlated,36,0.2010606325863679,0.0019461822021385555,1.0019440831360384,1.2607674555530826
512,0.3,0.30078125,154,latent,0.45,uncorrelated,36,0.035520316080977846,8.133967112791571e-06,1.0000081339311775,1.001243656984215
512,0.3,0.30078125,154,latent,0.45,correlated,37,0.20798584585349292,0.002189237613616004,1.0021866340587897,1.2899397580907872
512,0.3,0.30078125,154,latent,0.45,uncorrelated,37,0.03547290128172481,8.138305372199692e-06,1.0000081382693067,1.001244317703043
512,0.3,0.30078125,154,latent,0.45,correlated,38,0.20008382140735081,0.001892677689417303,1.0018907180444183,1.2546320927421226
512,0.3,0.30078125,154,latent,0.45,uncorrelated,38,0.03541156045751634,7.874889606073917e-06,1.0000078748559396,1.0012040711156085
512,0.3,0.30078125,154,latent,0.45,correlated,39,0.19870415022069435,0.00189756006012375,1.0018955180597207,1.254410498719697
512,0.3,0.30078125,154,latent,0.45,uncorrelated,39,0.035469585561497326,7.939444822674434e-06,1.000007939410261,1.0012139271807734
512,0.3,0.30078125,154,latent,0.45,correlated,40,0.20265085200746966,0.0019693876245079627,1.0019672845459802,1.2640440284437366
512,0.3,0.30078125,154,latent,0.45,uncorrelated,40,0.035023952762923354,7.80500181541326e-06,1.0000078049684058,1.0011933843047445
512,0.3,0.30078125,154,latent,0.45,correlated,41,0.2053607901493931,0.0020999440088849118,1.002097519012694,1.279182877701764
512,0.3,0.30078125,154,latent,0.45,uncorrelated,41,0.03497786425176131,7.503245562011015e-06,1.0000075032151416,1.0011472854031505
512,0.3,0.30078125,154,latent,0.45,correlated,42,0.19964084118495884,0.0019004879848794022,1.0018984844378718,1.2553054887646422
512,0.3,0.30078125,154,latent,0.45,uncorrelated,42,0.0352766106442577,7.469884028719997e-06,1.000007469853872,1.0011421872514459
512,0.3,0.30078125,154,latent,0.45,correlated,43,0.205824990981241,0.0020913128055794874,1.0020889265526776,1.278349728821855
512,0.3,0.30078125,154,latent,0.45,uncorrelated,43,0.035240800865800864,7.587513267474546e-06,1.0000075874818053,1.0011601540590143
512,0.3,0.30078125,154,latent,0.45,correlated,44,0.20373608723792547,0.0020698582160194497,1.002067425178026,1.2749496406046112
512,0.3,0.30078125,154,latent,0.45,uncorrelated,44,0.03515923414820474,7.788516608228346e-06,1.0000077884819543,1.001190833174778
512,0.3,0.30078125,154,latent,0.45,correlated,45,0.20023568139376963,0.0018867738357874128,1.0018848418801425,1.2540901147721253
512,0.3,0.30078125,154,latent,0.45,uncorrelated,45,0.03537972954333248,7.488421494204048e-06,1.0000074883911128,1.0011450182489356
512,0.3,0.30078125,154,latent,0.45,correlated,46,0.20044622962821493,0.00189500639272463,1.001893053326775,1.2550435045621002
512,0.3,0.30078125,154,latent,0.45,uncorrelated,46,0.035122429653679656,7.47441406794307e-06,1.0000074743836977,1.0011428753729954
512,0.3,0.30078125,154,latent,0.45,correlated,47,0.20233784801799506,0.0020016001640955116,1.0019993873973365,1.2674276674595013
512,0.3,0.30078125,154,latent,0.45,uncorrelated,47,0.035358508933876584,8.207946027605324e-06,1.0000082079092252,1.001254955502577
512,0.3,0.30078125,154,latent,0.45,correlated,48,0.20067203017570664,0.0019206096930591988,1.0019185814741947,1.2578659076854588
512,0.3,0.30078125,154,latent,0.45,uncorrelated,48,0.03555645743145743,7.54802829159412e-06,1.0000075479975783,1.0011541303213598
512,0.3,0.30078125,154,latent,0.45,correlated,49,0.20463033698327815,0.002058030167778235,1.0020557058120507,1.2743372654439542
512,0.3,0.30078125,154,latent,0.45,uncorrelated,49,0.03518542833800187,7.426345308489019e-06,1.0000074263154939,1.001135533827553
512,0.3,0.30078125,154,block,0.15,correlated,0,0.0393804775698158,1.128005700271298e-05,1.000011279985532,1.0017241792579714
512,0.3,0.30078125,154,block,0.15,uncorrelated,0,0.03543742307529072,7.859370797733074e-06,1.000007859336881,1.0012016909149593
512,0.3,0.30078125,154,block,0.15,correlated,1,0.039688507978949156,1.1327455842298218e-05,1.0000113273840419,1.001731423558159
512,0.3,0.30078125,154,block,0.15,uncorrelated,1,0.035298162825736355,7.526002957209787e-06,1.0000075259726018,1.0011507687931958
512,0.3,0.30078125,154,block,0.15,correlated,2,0.03990601922587217,1.1950982376309163e-05,1.0000119509011982,1.0018266044933386
512,0.3,0.30078125,154,block,0.15,uncorrelated,2,0.035147297555385794,7.64959088171706e-06,1.0000076495581398,1.001169622078691
512,0.3,0.30078125,154,block,0.15,correlated,3,0.04040304568797216,1.238946692381782e-05,1.0000123893822124,1.001893609959694
512,0.3,0.30078125,154,block,0.15,uncorrelated,3,0.03489662910618793,7.441274908763992e-06,1.00000744124465,1.0011378076928354
512,0.3,0.30078125,154,block,0.15,correlated,4,0.0396019676810118,1.189444286551879e-05,1.0000118943623475,1.0018179693406501
512,0.3,0.30078125,154,block,0.15,uncorrelated,4,0.03491586028350734,7.405352680432886e-06,1.0000074053233938,1.0011323342698057
512,0.3,0.30078125,154,block,0.15,correlated,5,0.04038016721840251,1.2664959461307654e-05,1.000012664869091,1.0019356284980772
512,0.3,0.30078125,154,block,0.15,uncorrelated,5,0.035362487798149565,7.663950142393368e-06,1.000007663918127,1.001171835964639
512,0.3,0.30078125,154,block,0.15,correlated,6,0.038879140671420086,1.0617148108712666e-05,1.0000106170862044,1.0016229773589505
512,0.3,0.30078125,154,block,0.15,uncorrelated,6,0.035141992403021814,7.793643593374501e-06,1.0000077936105312,1.0011916546083512
512,0.3,0.30078125,154,block,0.15,correlated,7,0.039523716683643156,1.165525403272072e-05,1.0000116551766522,1.0017814465946304
512,0.3,0.30078125,154,block,0.15,uncorrelated,7,0.03517979161361514,7.42962621946981e-06,1.0000074295964108,1.001136035934699
512,0.3,0.30078125,154,block,0.15,correlated,8,0.040100320431202784,1.1822080627164994e-05,1.000011822000728,1.0018069123253996
512,0.3,0.30078125,154,block,0.15,uncorrelated,8,0.03517150231304643,7.470667754611836e-06,1.000007470637191,1.0011422976888416
512,0.3,0.30078125,154,block,0.15,correlated,9,0.04009402056277056,1.2469488986071888e-05,1.00001246940117,1.001905781022337
