N,load,actual_load,P,generator,corr,lambda_interference,randers_alpha,randers_mode,rep,cost_uncorr_int,cost_corr_int,deltaF_int,cost_uncorr_cum,cost_corr_cum,deltaF_cum,randers_uncorr_asym,randers_corr_asym,delta_randers_asym,mean_pair_overlap_uncorr,mean_pair_overlap_corr
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,23,1.0003155471327825,1.0028994849750048,0.002583937842222328,1.001891792068062,1.0172729534293068,0.0153811613612449,-0.003675149830979386,0.008605716687772557,0.012280866518751942,0.09166666666666666,0.11875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,24,1.000232897839405,1.0005414859445665,0.00030858810516143365,1.0013965745504072,1.0032445317952001,0.0018479572447929193,0.0006771351009767786,0.0037558870984805764,0.0030787519975037977,0.12083333333333333,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,25,1.000284718433021,1.0012861653098224,0.0010014468768013707,1.0017070967023112,1.0076923682578423,0.00598527155553108,0.007092545979568902,0.005033030532178529,-0.0020595154473903735,0.0875,0.12291666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,26,1.0003627722346016,1.0011387155879865,0.0007759433533849336,1.0021746636377258,1.0068129752317385,0.004638311594012734,0.002551214475527293,-0.0054243968977657694,-0.007975611373293062,0.1,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,27,1.0055965187740994,1.001024017455274,-0.004572501318825362,1.033124460761399,1.0061284714855185,-0.026995989275880428,0.012839704524264476,0.011588076657128571,-0.0012516278671359047,0.12291666666666666,0.09375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,28,1.0004365569933658,1.001050235329952,0.0006136783365862097,1.0026164906944457,1.0062849705351449,0.003668479840699179,-0.00031038392380337805,0.0019830980954577415,0.0022934820192611195,0.09791666666666667,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,29,1.0019890381774967,1.0004572157506666,-0.0015318224268301428,1.0118755831460677,1.0027401673840843,-0.009135415761983401,0.009338860176978363,0.000750573817697187,-0.008588286359281177,0.09375,0.1375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,30,1.0003473587311722,1.0002843904630223,-6.296826814988776e-05,1.0020823462782882,1.0017051316749277,-0.0003772146033604873,0.0022470358979740155,-0.0002155912163541389,-0.0024626271143281544,0.09375,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,31,1.0001426973647118,1.0006523052005871,0.0005096078358752809,1.0008558790114466,1.0039074735350364,0.003051594523589829,0.0003507095441805219,-0.010070699842010174,-0.010421409386190695,0.11875,0.12291666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,32,1.0005513224695706,1.0003417835757002,-0.0002095388938703202,1.0033033904924495,1.0020489527984566,-0.0012544376939929158,-0.0005708517155331742,0.0004073032549730286,0.000978154970506203,0.07291666666666667,0.0875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,33,1.0003112836458117,1.0003375202005504,2.6236554738767737e-05,1.0018662511207739,1.002023415857097,0.00015716473632321204,-0.003642660324683591,0.007182044299875246,0.010824704624558836,0.09791666666666667,0.10625
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,34,1.0005782084778572,1.0008509622576442,0.0002727537797870827,1.003464253316756,1.005094966613762,0.0016307132970061478,-0.007580361333541771,0.008722451907696036,0.016302813241237807,0.13125,0.09375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,35,1.000557552218723,1.0003316170357304,-0.00022593518299252047,1.0033406658815034,1.0019880559407484,-0.001352609940755034,0.002900883486810747,0.002994520005361693,9.363651855094591e-05,0.0875,0.11875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,36,1.0006519773510674,1.0004201608505952,-0.00023181650047221503,1.0039055128146328,1.0025183237317852,-0.0013871890828476285,0.0048058449460788135,0.0011621533760129772,-0.0036436915700658362,0.10833333333333334,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,37,1.0002889820332195,1.0002315858907982,-5.7396142421284324e-05,1.0017326417075227,1.001388711980384,-0.0003439297271388142,0.002257535723477033,-0.004504356620294504,-0.0067618923437715375,0.10208333333333333,0.10833333333333334
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,38,1.0001945226316609,1.0010292610851432,0.0008347384534823643,1.0011665688656706,1.0061597732428047,0.004993204377134131,0.002885805678664674,-0.009018331887714967,-0.01190413756637964,0.06041666666666667,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,39,1.0003526059079386,1.0002004266056095,-0.00015217930232913623,1.002113774419265,1.0012019577948617,-0.0009118166244033166,-0.001914629688774972,-0.00025415984353967594,0.001660469845235296,0.10625,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,40,1.0016016347845365,1.0011917999894777,-0.0004098347950587389,1.0095716957296006,1.0071296451783285,-0.0024420505512721125,0.007483331651709201,-0.010104566880963901,-0.0175878985326731,0.11666666666666667,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,41,1.0048550337366577,1.0001531938381758,-0.004701839898481941,1.0287865828029656,1.0009188113269867,-0.027867771475978964,0.025849708848152273,-0.001961062638806779,-0.02781077148695905,0.13125,0.08125
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,42,1.0010767802284974,1.0009869835372742,-8.979669122322065e-05,1.0064434010295549,1.0059073750929124,-0.0005360259366424813,-0.0029485075288940804,0.00048698480429338904,0.0034354923331874694,0.09166666666666666,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,43,1.0004572157506666,1.0002899659383768,-0.00016724981228977143,1.0027401673840843,1.0017385366162168,-0.001001630767867523,-0.004143632139549312,0.00017393493506527919,0.004317567074614591,0.16666666666666666,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,44,1.000263728136307,1.001589843320968,0.0013261151846610808,1.0015813271776128,1.0095015034472865,0.007920176269673673,-0.0023445373243160604,0.00814556792525524,0.0104901052495713,0.10416666666666667,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,45,1.001925845651645,1.0003421115268822,-0.00158373412476287,1.0115000746952967,1.002050917151605,-0.009449157543691689,-0.005171531262711339,-0.00020005650394474325,0.004971474758766596,0.09583333333333334,0.06041666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,46,1.000169266349684,1.0019936219362575,0.0018243555865735672,1.0010151687675846,1.0119028166803583,0.010887647912773746,0.0006957718125002712,-0.01595928102230968,-0.01665505283480995,0.0875,0.13541666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,47,1.0002948854496467,1.0026740775060095,0.0023791920563627222,1.0017680106393578,1.015938892953295,0.01417088231393726,0.006598079036723333,0.006444559185102193,-0.00015351985162114033,0.10208333333333333,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,48,1.0005208289272767,1.0003260417925248,-0.0001947871347518504,1.003120917289613,1.001954659318377,-0.001166257971235929,-0.00486788981471771,-0.0033395775237995704,0.0015283122909181398,0.10833333333333334,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,49,1.000504434165544,1.0003362083891565,-0.00016822577638753167,1.0030227996957486,1.0020155582057437,-0.001007241490004862,0.004984938229318004,0.0030063974874449057,-0.0019785407418730985,0.09583333333333334,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,50,1.0006254211832206,1.0020037716131778,0.0013783504299571536,1.0037466817422565,1.0119631168981438,0.008216435155887325,-0.00684384982735601,-0.00995924654846598,-0.0031153967211099707,0.15625,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,51,1.0007935983451428,1.0003791693179676,-0.000414429027175256,1.0047521878213155,1.0022728642599508,-0.00247932356136471,-0.006761873748349108,-0.001875812042436396,0.0048860617059127125,0.0875,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,52,1.0003627722346016,1.000305052362936,-5.771987166558468e-05,1.0021746636377258,1.0018289208726707,-0.0003457427650550571,-0.002251660378504041,0.005052424715672804,0.007304085094176845,0.1,0.1
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,53,1.0001269524479621,1.0001220321106448,-4.9203373173600795e-06,1.0007614731178935,1.000731969449742,-2.950366815146488e-05,-0.00024682188331843683,-0.0009602753790356563,-0.0007134534957172194,0.11458333333333333,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,54,1.0016900663369221,1.0029727560269643,0.0012826896900421936,1.0100979823702299,1.0177062916155881,0.007608309245358269,-0.006534929292664757,-0.019827587415991634,-0.013292658123326877,0.08333333333333333,0.12708333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,55,1.0017061141891013,1.000284718433021,-0.001421395756080246,1.0101934642547323,1.0017070967023112,-0.008486367552421159,-0.004957954966214646,0.0010365825600783612,0.005994537526293007,0.10208333333333333,0.10833333333333334
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,56,1.0056226174377956,1.0002683198013513,-0.0053542976364442385,1.0332768710344107,1.001608840610603,-0.031668030423807725,-0.010249652558746271,0.002231090033226778,0.01248074259197305,0.06041666666666667,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,57,1.0002050185612537,1.0003424394779568,0.00013742091670310153,1.0012294816527887,1.0020528815009027,0.0008233998481139704,0.001959558751043028,-0.0035979518182285984,-0.005557510569271626,0.08125,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,58,1.001024017455274,1.0002797988717482,-0.000744218583525802,1.0061284714855185,1.0016776208867981,-0.004450850598720413,-0.007109633204777877,0.0010194801630937695,0.008129113367871647,0.13541666666666666,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,59,1.0003627722346016,1.0002371616604937,-0.00012561057410787058,1.0021746636377258,1.001422127476644,-0.0007525361610818404,0.0007259416226486984,-0.004942233343795294,-0.005668174966443992,0.08333333333333333,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,60,1.000263728136307,1.0003791693179676,0.00011544118166062489,1.0015813271776128,1.0022728642599508,0.0006915370823379341,0.001528389490990422,-0.0004737640486003672,-0.002002153539590789,0.11666666666666667,0.14166666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,61,1.000278486984656,1.0002256821007716,-5.280488388437199e-05,1.001669760522838,1.0013533296512913,-0.00031643087154664684,0.006182157094893296,0.002516122239556654,-0.003666034855336642,0.11041666666666666,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,62,1.0006257490414414,1.0007463935739562,0.00012064453251481311,1.0037486427729203,1.0044700421155843,0.0007213993426640197,0.006848488936940104,0.004130413564341598,-0.0027180753725985062,0.12083333333333333,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,63,1.0003257138360744,1.0025327221544984,0.0022070083184240197,1.001952694776513,1.015101548586671,0.013148853810158068,0.0004527705767740976,-0.016547041509593706,-0.016999812086367805,0.06875,0.0875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,64,1.0045098869392788,1.0002374896459785,-0.004272397293300312,1.0267622303886044,1.0014240930593477,-0.025338137329256716,-0.0027369295764446415,0.0024426136455407,0.0051795432219853416,0.1125,0.075
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,65,1.0002004266056095,1.0003890074389825,0.000188580833373031,1.0012019577948617,1.0023317800152403,0.0011298222203786068,-0.0011186284455045007,-0.0014132760257600878,-0.00029464758025558716,0.06875,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,66,1.0001945226316609,1.0005887003826799,0.0003941777510190203,1.0011665688656706,1.003527022058204,0.0023604531925334182,-0.003175720730338606,0.0032077844288434213,0.006383505159182027,0.11458333333333333,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,67,1.0002417534474928,1.0015692079256855,0.0013274544781927133,1.001449645283424,1.0093786552079038,0.007929009924479757,-0.001466975370384978,0.008955979790548288,0.010422955160933266,0.08125,0.10208333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,68,1.0001958346288833,1.000263728136307,6.78935074236442e-05,1.0011744331802606,1.0015813271776128,0.0004068939973522756,0.0032319021950035645,0.0026523492609589823,-0.0005795529340445822,0.08125,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,69,1.0001958346288833,1.0003890074389825,0.00019317281009922915,1.0011744331802606,1.0023317800152403,0.0011573468349797,0.0009342713557428624,-0.002817742596438505,-0.003752013952181368,0.11458333333333333,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,70,1.0011079122373538,1.0005473878711735,-0.0005605243661803705,1.0066291828004024,1.0032798474279123,-0.0033493353724900476,-0.009299676454042321,-0.0031953544846145994,0.0061043219694277215,0.11458333333333333,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,71,1.0017267467641386,1.0006519773510674,-0.0010747694130712748,1.01031621341835,1.0039055128146328,-0.00641070060371729,-0.01802529976220232,0.006041164096546748,0.024066463858749068,0.08333333333333333,0.075
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,72,1.007890288695748,1.0039617186143601,-0.0039285700813878055,1.0464497141684321,1.0235403239045364,-0.022909390263895713,-0.026657298741697175,-0.01341678320907596,0.013240515532621216,0.125,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,73,1.0001486016445902,1.0002168263503932,6.822470580303275e-05,1.0008912789258282,1.0013002538133708,0.0004089748875426569,0.0031813292626262897,-0.0037229819656470955,-0.006904311228273385,0.10625,0.08125
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,74,1.0003155471327825,1.0003421115268822,2.6564394099759525e-05,1.001891792068062,1.002050917151605,0.00015912508354309907,-0.00033727748617563835,0.0006386788880695127,0.0009759563742451511,0.07916666666666666,0.13541666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,75,1.0002522488814796,1.0029465884086097,0.002694339527130163,1.0015125402883123,1.01755154916241,0.016039008874097815,-0.0018875890016031092,0.01685683258520687,0.01874442158680998,0.11041666666666666,0.09375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,76,1.0006523052005871,1.0009292996615544,0.00027699446096729474,1.0039074735350364,1.0055629157471073,0.0016554422120709233,0.00648143393653752,0.007299784798468608,0.0008183508619310879,0.08541666666666667,0.0875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,77,1.0003631001789028,1.000976495807124,0.0006133956282210473,1.00217662774447,1.0058447548950387,0.003668127150568745,-0.00041632844574316063,-0.008146983050954,-0.007730654605210839,0.06458333333333334,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,78,1.002245369055601,1.0058832406866847,0.0036378716310836445,1.0133975916491966,1.0347978369546809,0.021400245305484233,5.75845730595448e-05,0.016682042128331673,0.01662445755527213,0.12916666666666668,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,pc1,79,1.000378841378934,1.0002902939065474,-8.854747238662419e-05,1.002270900341797,1.0017405015780727,-0.0005303987637244045,-0.005871870225657204,-0.003940472798994053,0.0019313974266631515,0.08958333333333333,0.07291666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,0,1.000206002549006,1.0003260417925248,0.00012003924351877693,1.0012353795239057,1.001954659318377,0.0007192797944712837,-0.0019607597464058753,-0.0030004600394412553,-0.00103970029303538,0.08333333333333333,0.06666666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,1,1.000866040226098,1.0009456874642997,7.96472382016411e-05,1.0051850490666978,1.0056607855138238,0.00047573644712595176,0.002706364467117877,-0.0019451410750139142,-0.004651505542131791,0.09375,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,2,1.0009866557973703,1.0001945226316609,-0.0007921331657094743,1.0059054182707357,1.0011665688656706,-0.004738849405065082,0.007794037142521653,0.011231483608927933,0.00343744646640628,0.07291666666666667,0.14375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,3,1.000378841378934,1.0025428663736042,0.002164024994670166,1.002270900341797,1.0151616588010113,0.012890758459214169,0.002703233098031637,0.0002422149484123809,-0.002461018149619256,0.11041666666666666,0.09375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,4,1.000405404092342,1.0010544956697305,0.0006490915773884609,1.0024299652459403,1.006310399331874,0.0038804340859337483,-0.004008889505392645,0.0040912299548581275,0.008100119460250773,0.10416666666666667,0.1
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,5,1.0003155471327825,1.000315875092566,3.2795978355260047e-07,1.001891792068062,1.0018937567293458,1.964661283881952e-06,0.004204561091454543,-0.0020407960755058335,-0.006245357166960376,0.075,0.09375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,6,1.0002532328227696,1.0002683198013513,1.5086978581768662e-05,1.001518436492517,1.001608840610603,9.040411808602933e-05,0.005521625672553578,0.004386156045479856,-0.001135469627073722,0.1375,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,7,1.000169266349684,1.0001797625443174,1.0496194633446976e-05,1.0010151687675846,1.001078091069447,6.292230186244474e-05,-0.006325373584300092,-0.008242408128262229,-0.0019170345439621364,0.1125,0.075
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,8,1.0016324229516465,1.0017945365187615,0.00016211356711504088,1.0097549525740988,1.0107194271374451,0.0009644745633463625,0.007083744327209979,-0.017687955816483383,-0.024771700143693363,0.1125,0.10625
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,9,1.000358181003096,1.0010771079388958,0.0007189269357998906,1.0021471657391148,1.0064453568057368,0.0042981910666219925,-0.010315027165978954,0.006020144904496286,0.01633517207047524,0.1125,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,10,1.0002417534474928,1.0004837763832453,0.0002420229357524839,1.001449645283424,1.002899157860092,0.0014495125766680328,-0.008220903709987164,0.0034632188089438348,0.011684122518930999,0.10625,0.10625
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,11,1.0003627722346016,1.000541158058734,0.0001783858241324321,1.0021746636377258,1.0032425697791543,0.0010679061414284874,-0.003616510580485936,0.005577238342819563,0.0091937489233055,0.1,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,12,1.0002164983581328,1.0009247110287043,0.0007082126705715286,1.0012982879875667,1.0055355105054102,0.004237222517843531,0.006190219174968596,0.002564175041620227,-0.0036260441333483694,0.07916666666666666,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,13,1.0015646222245524,1.0002109224732476,-0.0013536997513048377,1.0093513535686511,1.0012648683583762,-0.008086485210274885,-0.0006598222274935476,-0.004566090139521118,-0.00390626791202757,0.11041666666666666,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,14,1.001642576288608,1.0003480146297732,-0.001294561658834903,1.0098153810496668,1.0020862748498143,-0.0077291061998525645,0.0038947906411663682,0.0024909751320274635,-0.0014038155091389047,0.08958333333333333,0.11875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,15,1.0002063305447084,1.0002532328227696,4.6902278061145e-05,1.0012373454732242,1.001518436492517,0.00028109101929274516,0.001761158720574238,-0.0001224835343823575,-0.0018836422549565954,0.13958333333333334,0.058333333333333334
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,16,1.0003421115268822,1.0003316170357304,-1.0494491151868957e-05,1.002050917151605,1.0019880559407484,-6.28612108566351e-05,-0.008265738162773808,0.006732766333543639,0.014998504496317448,0.11875,0.09375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,17,1.000368675215575,1.0017368991450593,0.0013682239294843246,1.0022100169701924,1.0103766083261014,0.008166591355909025,0.005438203047750276,0.007841143391158092,0.002402940343407816,0.10416666666666667,0.07291666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,18,1.0023075595128244,1.0005782084778572,-0.001729351034967186,1.0137665723130393,1.003464253316756,-0.010302318996283422,0.007556618190232694,-0.0018173005965511123,-0.009373918786783807,0.09166666666666666,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,19,1.0008880012085757,1.0001325288009923,-0.0007554724075833352,1.0053162416771115,1.000794909557004,-0.004521332120107635,0.007857165538537656,0.010263107715772534,0.0024059421772348773,0.1,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,20,1.0017725954094627,1.0003260417925248,-0.0014465536169379067,1.0105889359578764,1.001954659318377,-0.008634276639499339,-0.00334920478180526,-0.0040489729840410184,-0.0006997682022357584,0.12083333333333333,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,21,1.0004099951071244,1.0003365363421661,-7.345876495823411e-05,1.0024574553872225,1.0020175226243588,-0.00043993276286369287,-0.007579743163465992,0.005736536146744156,0.01331627931021015,0.11666666666666667,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,22,1.0005473878711735,1.0004939413770448,-5.3446494128639443e-05,1.0032798474279123,1.0029599993983036,-0.00031984802960871583,0.006941074589805554,0.0006096840133500201,-0.0063313905764555345,0.11041666666666666,0.125
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,23,1.0004099951071244,1.0093581790476958,0.008948183940571397,1.0024574553872225,1.0549045462329218,0.05244709084569932,-0.0011942496579910027,0.004111209794566603,0.005305459452557605,0.0875,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,24,1.0004834484785,1.0032186982765838,0.0027352497980839274,1.0028971951683745,1.0191597222371898,0.016262527068815258,0.01102569734982696,-0.019630942798124874,-0.030656640147951834,0.09166666666666666,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,25,1.0003785134397931,1.0012966497964482,0.0009181363566550527,1.0022689364197952,1.0077548736481263,0.005485937228331128,-0.0054484987452015155,0.0019160716859498497,0.0073645704311513654,0.125,0.14375
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,26,1.0017889694171227,1.000352277960197,-0.0014366914569257094,1.0106863190302566,1.0021118101893303,-0.008574508840926365,0.0023286718488548133,0.009191731312352631,0.006863059463497818,0.1125,0.1
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,27,1.0003424394779568,1.0017637533340433,0.0014213138560865701,1.0020528815009027,1.0105363451966811,0.00848346369577846,0.008762960306374709,-0.0045293172850501455,-0.013292277591424855,0.0875,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,28,1.0004998435841161,1.0012760083587118,0.0007761647745956335,1.002995325049449,1.0076318124635284,0.004636487414079404,-0.0033568728948716255,0.004382645817176207,0.007739518712047833,0.08333333333333333,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,29,1.000263728136307,1.0003627722346016,9.904409829464278e-05,1.0015813271776128,1.0021746636377258,0.0005933364601129476,-0.008388644777314314,-0.011372781199078795,-0.002984136421764481,0.09583333333333334,0.075
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,30,1.001337931395422,1.0002889820332195,-0.001048949362202567,1.008000950945773,1.0017326417075227,-0.00626830923825028,-0.0057482418645744965,-0.002238940916247848,0.0035093009483266485,0.08958333333333333,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,31,1.000567716463017,1.0007303303315627,0.00016261386854576898,1.003401480648749,1.004374016128014,0.0009725354792649021,0.0010856463357221454,-0.005216227977006138,-0.006301874312728283,0.11875,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,32,1.0002578245359925,1.001538090255836,0.0012802657198434098,1.0015459516531748,1.0091933795858195,0.007647427932644613,0.002680816919278495,0.00041386289104727874,-0.0022669540282312163,0.1,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,33,1.0007362311444439,1.0003260417925248,-0.0004101893519190547,1.0044092920473806,1.001954659318377,-0.002454632729003592,0.004321230734547378,0.008799093644179115,0.004477862909631737,0.09375,0.12916666666666668
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,34,1.0006047658987347,1.0003893353746833,-0.0002154305240513743,1.003623129085602,1.0023337438141098,-0.0012893852714921383,0.003500406275779253,-0.003279898753847827,-0.00678030502962708,0.12916666666666668,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,35,1.0016533845664726,1.001538090255836,-0.00011529431063661555,1.0098797041632361,1.0091933795858195,-0.000686324577416686,-0.0002194056197270802,-0.0024795010826481386,-0.0022600954629210584,0.11666666666666667,0.0875
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,36,1.000273895366283,1.0005470599872752,0.000273164620992139,1.0016422487632157,1.0032778854809299,0.0016356367177141617,0.0008246970609600419,-0.004747069675365313,-0.0055717667363253546,0.11041666666666666,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,37,1.0005618146563202,1.0010030426611163,0.00044122800479606816,1.00336616929718,1.0060032547168427,0.002637085419662677,0.004652536644456779,-0.009651013158280168,-0.014303549802736949,0.11041666666666666,0.08125
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,38,1.0002374896459785,1.0012553664954407,0.001017876849462196,1.0014240930593477,1.0075087362477406,0.006084643188392969,0.00039636364532075327,0.001521525322888991,0.0011251616775682378,0.07916666666666666,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,39,1.0005309935446371,1.0002109224732476,-0.0003200710713895383,1.0031817453784324,1.0012648683583762,-0.0019168770200561625,0.002697251240140103,-0.022117471725634285,-0.02481472296577439,0.10208333333333333,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,40,1.0010400759850018,1.000803432392228,-0.00023664359277386637,1.0062243300419413,1.004810958204773,-0.0014133718371682757,-0.014462520231847579,0.008132100464746422,0.022594620696594,0.08333333333333333,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,41,1.0005631261719279,1.0024224380519766,0.0018593118800487307,1.003374016371589,1.0144478625638762,0.01107384619228724,-8.347288896263681e-05,-0.005279349429700368,-0.005195876540737731,0.10625,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,42,1.0003421115268822,1.0002581525147018,-8.395901218039015e-05,1.002050917151605,1.001547916992868,-0.0005030001587369437,-0.006706530848339527,0.00444723018182461,0.011153761030164137,0.08125,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,43,1.0001797625443174,1.0023707279742633,0.0021909654299459014,1.001078091069447,1.0141412415427808,0.01306315047333384,-0.009133388364431415,0.004044417854976605,0.01317780621940802,0.06666666666666667,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,4.0,0.15,random-fixed,44,1.0002893100017127,1.0003319449902455,4.26349885327415e-05,1.0017346066809418,1.0019900204132821,0.00025541373234028164,-0.000775134420132854,0.005320626948750308,0.006095761368883162,0.09583333333333334,0.1
