N,nominal_load,actual_load,P,generator,corr,condition,rep,cue_noise,cue_id,target_index,cost_int,cost_cum,initial_overlap,final_overlap,retrieval_error,success,iterations
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,10,4,1.0004015881355723,1.0020063311780396,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.1,11,4,1.0004015881355723,1.0020063311780396,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,0,5,1.0002547977362173,1.0012733402880574,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,1,2,1.000353943538748,1.001768467145789,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,2,0,1.0000319925209753,1.0001599523712998,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,3,0,1.0000319925209753,1.0001599523712998,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,4,5,1.0002547977362173,1.0012733402880574,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,5,3,1.0001685728475216,1.000842580308832,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,6,5,1.0002547977362173,1.0012733402880574,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,7,4,1.0004015881355723,1.0020063311780396,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,8,3,1.0001685728475216,1.000842580308832,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,9,1,1.000042672612371,1.0002133448562214,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,10,2,1.000353943538748,1.001768467145789,0.578125,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,correlated,8,0.15,11,4,1.0004015881355723,1.0020063311780396,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,0,3,1.0001685728475216,1.000842580308832,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,1,5,1.0002547977362173,1.0012733402880574,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,2,3,1.0001685728475216,1.000842580308832,0.59375,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,3,4,1.0004015881355723,1.0020063311780396,0.5625,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,4,1,1.000042672612371,1.0002133448562214,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,5,4,1.0004015881355723,1.0020063311780396,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,6,3,1.0001685728475216,1.000842580308832,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,7,5,1.0002547977362173,1.0012733402880574,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,8,4,1.0004015881355723,1.0020063311780396,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,9,5,1.0002547977362173,1.0012733402880574,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,10,2,1.000353943538748,1.001768467145789,0.46875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,8,0.2,11,5,1.0002547977362173,1.0012733402880574,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,0,3,1.0003512198842346,1.0017548680287913,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,1,0,1.0000257805786177,1.0001288962475627,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,2,2,1.0003634217986488,1.0018157906339402,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,3,4,1.0000256352695627,1.000128169776985,0.953125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,4,3,1.0003512198842346,1.0017548680287913,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,5,0,1.0000257805786177,1.0001288962475627,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,6,4,1.0000256352695627,1.000128169776985,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,7,5,1.0000432175119351,1.0002160688861776,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,8,2,1.0003634217986488,1.0018157906339402,0.953125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,9,0,1.0000257805786177,1.0001288962475627,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,10,5,1.0000432175119351,1.0002160688861776,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.05,11,3,1.0003512198842346,1.0017548680287913,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,0,3,1.0003512198842346,1.0017548680287913,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,1,5,1.0000432175119351,1.0002160688861776,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,2,2,1.0003634217986488,1.0018157906339402,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,3,4,1.0000256352695627,1.000128169776985,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,4,5,1.0000432175119351,1.0002160688861776,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,5,2,1.0003634217986488,1.0018157906339402,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,6,0,1.0000257805786177,1.0001288962475627,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,7,2,1.0003634217986488,1.0018157906339402,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,8,4,1.0000256352695627,1.000128169776985,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,9,1,1.0000199681999473,1.0000998370128444,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,10,3,1.0003512198842346,1.0017548680287913,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.1,11,5,1.0000432175119351,1.0002160688861776,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,0,0,1.0000257805786177,1.0001288962475627,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,1,1,1.0000199681999473,1.0000998370128444,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,2,5,1.0000432175119351,1.0002160688861776,0.765625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,3,2,1.0003634217986488,1.0018157906339402,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,4,5,1.0000432175119351,1.0002160688861776,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,5,2,1.0003634217986488,1.0018157906339402,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,6,5,1.0000432175119351,1.0002160688861776,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,7,3,1.0003512198842346,1.0017548680287913,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,8,5,1.0000432175119351,1.0002160688861776,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,9,2,1.0003634217986488,1.0018157906339402,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,10,4,1.0000256352695627,1.000128169776985,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.15,11,1,1.0000199681999473,1.0000998370128444,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,0,3,1.0003512198842346,1.0017548680287913,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,1,5,1.0000432175119351,1.0002160688861776,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,2,4,1.0000256352695627,1.000128169776985,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,3,5,1.0000432175119351,1.0002160688861776,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,4,3,1.0003512198842346,1.0017548680287913,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,5,4,1.0000256352695627,1.000128169776985,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,6,4,1.0000256352695627,1.000128169776985,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,7,0,1.0000257805786177,1.0001288962475627,0.484375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,8,1,1.0000199681999473,1.0000998370128444,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,9,2,1.0003634217986488,1.0018157906339402,0.515625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,10,1,1.0000199681999473,1.0000998370128444,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,8,0.2,11,0,1.0000257805786177,1.0001288962475627,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,0,3,1.0004676404198434,1.0023360203226488,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,1,0,1.000045760372642,1.0002287809278827,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,2,3,1.0004676404198434,1.0023360203226488,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,3,4,1.000086445264631,1.0004321516276002,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,4,1,1.0000626157429948,1.0003130395199316,0.984375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,5,4,1.000086445264631,1.0004321516276002,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,6,1,1.0000626157429948,1.0003130395199316,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,7,5,1.000551878897029,1.002756357158544,0.953125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,8,2,1.0001003939894464,1.0005018692082641,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,9,5,1.000551878897029,1.002756357158544,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,10,1,1.0000626157429948,1.0003130395199316,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.05,11,1,1.0000626157429948,1.0003130395199316,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,0,5,1.000551878897029,1.002756357158544,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,1,1,1.0000626157429948,1.0003130395199316,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,2,0,1.000045760372642,1.0002287809278827,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,3,4,1.000086445264631,1.0004321516276002,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,4,1,1.0000626157429948,1.0003130395199316,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,5,1,1.0000626157429948,1.0003130395199316,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,6,4,1.000086445264631,1.0004321516276002,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,7,0,1.000045760372642,1.0002287809278827,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,8,5,1.000551878897029,1.002756357158544,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,9,1,1.0000626157429948,1.0003130395199316,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,10,1,1.0000626157429948,1.0003130395199316,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.1,11,4,1.000086445264631,1.0004321516276002,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,0,4,1.000086445264631,1.0004321516276002,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,1,0,1.000045760372642,1.0002287809278827,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,2,1,1.0000626157429948,1.0003130395199316,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,3,4,1.000086445264631,1.0004321516276002,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,4,3,1.0004676404198434,1.0023360203226488,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,5,1,1.0000626157429948,1.0003130395199316,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,6,4,1.000086445264631,1.0004321516276002,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,7,5,1.000551878897029,1.002756357158544,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,8,5,1.000551878897029,1.002756357158544,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,9,2,1.0001003939894464,1.0005018692082641,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,10,1,1.0000626157429948,1.0003130395199316,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.15,11,0,1.000045760372642,1.0002287809278827,0.53125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,0,1,1.0000626157429948,1.0003130395199316,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,1,5,1.000551878897029,1.002756357158544,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,2,0,1.000045760372642,1.0002287809278827,0.640625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,3,1,1.0000626157429948,1.0003130395199316,0.46875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,4,1,1.0000626157429948,1.0003130395199316,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,5,3,1.0004676404198434,1.0023360203226488,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,6,2,1.0001003939894464,1.0005018692082641,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,7,5,1.000551878897029,1.002756357158544,0.546875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,8,1,1.0000626157429948,1.0003130395199316,0.5,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,9,5,1.000551878897029,1.002756357158544,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,10,1,1.0000626157429948,1.0003130395199316,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,9,0.2,11,2,1.0001003939894464,1.0005018692082641,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,0,4,1.0003880067515445,1.0019385311792537,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,1,1,1.0003508204142824,1.0017528734761079,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,2,5,1.000022474792392,1.0001123689113645,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,3,1,1.0003508204142824,1.0017528734761079,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,4,3,1.0000718788104812,1.0003593424053319,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,5,0,1.0000311933258759,1.0001559569006606,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,6,3,1.0000718788104812,1.0003593424053319,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,7,4,1.0003880067515445,1.0019385311792537,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,8,0,1.0000311933258759,1.0001559569006606,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,9,0,1.0000311933258759,1.0001559569006606,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,10,1,1.0003508204142824,1.0017528734761079,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.05,11,1,1.0003508204142824,1.0017528734761079,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,0,4,1.0003880067515445,1.0019385311792537,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,1,4,1.0003880067515445,1.0019385311792537,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,2,5,1.000022474792392,1.0001123689113645,0.875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,3,0,1.0000311933258759,1.0001559569006606,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,4,1,1.0003508204142824,1.0017528734761079,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,5,5,1.000022474792392,1.0001123689113645,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,6,0,1.0000311933258759,1.0001559569006606,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,7,4,1.0003880067515445,1.0019385311792537,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,8,2,1.0000189873577152,1.0000949331837206,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,9,1,1.0003508204142824,1.0017528734761079,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,10,5,1.000022474792392,1.0001123689113645,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.1,11,1,1.0003508204142824,1.0017528734761079,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,0,3,1.0000718788104812,1.0003593424053319,0.734375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,1,3,1.0000718788104812,1.0003593424053319,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,2,3,1.0000718788104812,1.0003593424053319,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,3,0,1.0000311933258759,1.0001559569006606,0.75,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,4,3,1.0000718788104812,1.0003593424053319,0.578125,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,5,5,1.000022474792392,1.0001123689113645,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,6,0,1.0000311933258759,1.0001559569006606,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,7,0,1.0000311933258759,1.0001559569006606,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,8,2,1.0000189873577152,1.0000949331837206,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,9,2,1.0000189873577152,1.0000949331837206,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,10,5,1.000022474792392,1.0001123689113645,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.15,11,1,1.0003508204142824,1.0017528734761079,0.5625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,0,1,1.0003508204142824,1.0017528734761079,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,1,4,1.0003880067515445,1.0019385311792537,0.5625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,2,4,1.0003880067515445,1.0019385311792537,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,3,3,1.0000718788104812,1.0003593424053319,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,4,5,1.000022474792392,1.0001123689113645,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,5,4,1.0003880067515445,1.0019385311792537,0.671875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,6,1,1.0003508204142824,1.0017528734761079,0.609375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,7,3,1.0000718788104812,1.0003593424053319,0.484375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,8,1,1.0003508204142824,1.0017528734761079,0.53125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,9,0,1.0000311933258759,1.0001559569006606,0.578125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,10,1,1.0003508204142824,1.0017528734761079,0.59375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,uncorrelated,9,0.2,11,5,1.000022474792392,1.0001123689113645,0.609375,1.0,0.0,1,3
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,0,2,1.0000050738254007,1.0000253688695737,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,1,2,1.0000050738254007,1.0000253688695737,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,2,1,1.0000777272128256,1.0003885756724007,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,3,1,1.0000777272128256,1.0003885756724007,0.90625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,4,2,1.0000050738254007,1.0000253688695737,0.859375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,5,2,1.0000050738254007,1.0000253688695737,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,6,4,1.0000312296529397,1.0001561385133086,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,7,0,1.0000777272128256,1.0003885756724007,0.9375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,8,3,1.0001195731684143,1.0005977229500655,0.921875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,9,1,1.0000777272128256,1.0003885756724007,0.96875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,10,1,1.0000777272128256,1.0003885756724007,0.890625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.05,11,0,1.0000777272128256,1.0003885756724007,0.953125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,0,5,1.000039948110097,1.000199724595157,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,1,4,1.0000312296529397,1.0001561385133086,0.84375,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,2,0,1.0000777272128256,1.0003885756724007,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,3,0,1.0000777272128256,1.0003885756724007,0.796875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,4,4,1.0000312296529397,1.0001561385133086,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,5,5,1.000039948110097,1.000199724595157,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,6,4,1.0000312296529397,1.0001561385133086,0.71875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,7,0,1.0000777272128256,1.0003885756724007,0.828125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,8,4,1.0000312296529397,1.0001561385133086,0.8125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,9,0,1.0000777272128256,1.0003885756724007,0.6875,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,10,1,1.0000777272128256,1.0003885756724007,0.78125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.1,11,5,1.000039948110097,1.000199724595157,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.15,0,0,1.0000777272128256,1.0003885756724007,0.703125,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.15,1,5,1.000039948110097,1.000199724595157,0.65625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.15,2,0,1.0000777272128256,1.0003885756724007,0.625,1.0,0.0,1,2
128,0.05,0.046875,6,latent,0.15,correlated,10,0.15,3,4,1.0000312296529397,1.0001561385133086,0.71875,1.0,0.0,1,2
